"u","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6249.2,1,12.8,12.8,10,0
6264.2,1,12.9,12.9,10,0
6279.1,1,13,13,10,0
6294.1,1,13.1,13.1,10,0
6309.2,1,13.2,13.2,10,0
6324.2,1,13.3,13.3,10,0
6339.2,1,13.4,13.4,10,0
6354.3,1,13.5,13.5,10,0
6369.1,1,13.6,13.6,10,0
6384,1,13.7,13.7,10,0
6398.8,1,13.8,13.8,10,0
6413.7,1,13.9,13.9,10,0
6428.6,1,14,14,10,0
6443.8,1,14.1,14.1,10,0
6459,1,14.2,14.2,10,0
6474.2,1,14.3,14.3,10,0
6489.4,1,14.4,14.4,10,0
6504.7,1,14.5,14.5,10,0
6520.3,1,14.6,14.6,10,0
6535.9,1,14.7,14.7,10,0
6551.5,1,14.8,14.8,10,0
6567.1,1,14.9,14.9,10,0
6582.7,1,15,15,10,0
6597.7,1,15.1,15.1,10,0
6612.6,1,15.2,15.2,10,0
6627.5,1,15.3,15.3,10,0
6642.5,1,15.4,15.4,10,0
6657.4,1,15.5,15.5,10,0
6671.7,1,15.6,15.6,10,0
6686,1,15.7,15.7,10,0
6700.3,1,15.8,15.8,10,0
6714.6,1,15.9,15.9,10,0
6728.8,1,16,16,10,0
6743,1,16.1,16.1,10,0
6757.2,1,16.2,16.2,10,0
6771.4,1,16.3,16.3,10,0
6785.6,1,16.4,16.4,10,0
6799.8,1,16.5,16.5,10,0
6813.7,1,16.6,16.6,10,0
6827.7,1,16.7,16.7,10,0
6841.7,1,16.8,16.8,10,0
6855.7,1,16.9,16.9,10,0
6869.6,1,17,17,10,0
6883.9,1,17.1,17.1,10,0
6898.2,1,17.2,17.2,10,0
6912.4,1,17.3,17.3,10,0
6926.7,1,17.4,17.4,10,0
6941,1,17.5,17.5,10,0
6955.4,1,17.6,17.6,10,0
6969.8,1,17.7,17.7,10,0
6984.2,1,17.8,17.8,10,0
6998.7,1,17.9,17.9,10,0
7013.1,1,18,18,10,0
7027.5,1,18.1,18.1,10,0
7042,1,18.2,18.2,10,0
7056.5,1,18.3,18.3,10,0
7070.9,1,18.4,18.4,10,0
7085.4,1,18.5,18.5,10,0
7099.9,1,18.6,18.6,10,0
7114.5,1,18.7,18.7,10,0
7129,1,18.8,18.8,10,0
7143.6,1,18.9,18.9,10,0
7158.1,1,19,19,10,0
7172.9,1,19.1,19.1,10,0
7187.7,1,19.2,19.2,10,0
7202.5,1,19.3,19.3,10,0
7217.3,1,19.4,19.4,10,0
7232.1,1,19.5,19.5,10,0
7247.3,1,19.6,19.6,10,0
7262.4,1,19.7,19.7,10,0
7277.6,1,19.8,19.8,10,0
7292.7,1,19.9,19.9,10,0
7307.8,1,20,20,10,0
7322.3,1,20.1,20.1,10,0
7336.8,1,20.2,20.2,10,0
7351.2,1,20.3,20.3,10,0
7365.7,1,20.4,20.4,10,0
7380.2,1,20.5,20.5,10,0
7394.1,1,20.6,20.6,10,0
7408,1,20.7,20.7,10,0
7421.9,1,20.8,20.8,10,0
7435.8,1,20.9,20.9,10,0
7449.8,1,21,21,10,0
7463.7,1,21.1,21.1,10,0
7477.6,1,21.2,21.2,10,0
7491.5,1,21.3,21.3,10,0
7505.4,1,21.4,21.4,10,0
7519.4,1,21.5,21.5,10,0
7533.1,1,21.6,21.6,10,0
7546.9,1,21.7,21.7,10,0
7560.7,1,21.8,21.8,10,0
7574.4,1,21.9,21.9,10,0
7588.2,1,22,22,10,0
7602.3,1,22.1,22.1,10,0
7616.5,1,22.2,22.2,10,0
7630.6,1,22.3,22.3,10,0
7644.8,1,22.4,22.4,10,0
7658.9,1,22.5,22.5,10,0
7673.5,1,22.6,22.6,10,0
7688,1,22.7,22.7,10,0
7702.5,1,22.8,22.8,10,0
7717,1,22.9,22.9,10,0
7731.6,1,23,23,10,0
7746.3,1,23.1,23.1,10,0
7761,1,23.2,23.2,10,0
7775.7,1,23.3,23.3,10,0
7790.4,1,23.4,23.4,10,0
7805.2,1,23.5,23.5,10,0
7820.2,1,23.6,23.6,10,0
7835.3,1,23.7,23.7,10,0
7850.4,1,23.8,23.8,10,0
7865.5,1,23.9,23.9,10,0
7880.6,1,24,24,10,0
7895.2,1,24.1,24.1,10,0
7909.9,1,24.2,24.2,10,0
7924.6,1,24.3,24.3,10,0
7939.2,1,24.4,24.4,10,0
7953.9,1,24.5,24.5,10,0
7968.1,1,24.6,24.6,10,0
7982.3,1,24.7,24.7,10,0
7996.5,1,24.8,24.8,10,0
8010.7,1,24.9,24.9,10,0
8024.8,1,25,25,10,0
8038.6,1,25.1,25.1,10,0
8052.4,1,25.2,25.2,10,0
8066.2,1,25.3,25.3,10,0
8080,1,25.4,25.4,10,0
8093.8,1,25.5,25.5,10,0
8107.2,1,25.6,25.6,10,0
8120.6,1,25.7,25.7,10,0
8134,1,25.8,25.8,10,0
8147.3,1,25.9,25.9,10,0
8160.7,1,26,26,10,0
8174.4,1,26.1,26.1,10,0
8188.1,1,26.2,26.2,10,0
8201.8,1,26.3,26.3,10,0
8215.5,1,26.4,26.4,10,0
8229.2,1,26.5,26.5,10,0
8243.1,1,26.6,26.6,10,0
8257,1,26.7,26.7,10,0
8270.8,1,26.8,26.8,10,0
8284.7,1,26.9,26.9,10,0
8298.6,1,27,27,10,0
8312.7,1,27.1,27.1,10,0
8326.7,1,27.2,27.2,10,0
8340.7,1,27.3,27.3,10,0
8354.7,1,27.4,27.4,10,0
8368.8,1,27.5,27.5,10,0
8382.8,1,27.6,27.6,10,0
8396.8,1,27.7,27.7,10,0
8410.8,1,27.8,27.8,10,0
8424.8,1,27.9,27.9,10,0
8438.8,1,28,28,10,0
8452.8,1,28.1,28.1,10,0
8466.7,1,28.2,28.2,10,0
8480.7,1,28.3,28.3,10,0
8494.6,1,28.4,28.4,10,0
8508.5,1,28.5,28.5,10,0
8522.7,1,28.6,28.6,10,0
8536.9,1,28.7,28.7,10,0
8551.1,1,28.8,28.8,10,0
8565.3,1,28.9,28.9,10,0
8579.5,1,29,29,10,0
8594,1,29.1,29.1,10,0
8608.5,1,29.2,29.2,10,0
8623,1,29.3,29.3,10,0
8637.5,1,29.4,29.4,10,0
8652,1,29.5,29.5,10,0
8666.7,1,29.6,29.6,10,0
8681.3,1,29.7,29.7,10,0
8696,1,29.8,29.8,10,0
8710.6,1,29.9,29.9,10,0
8725.3,1,30,30,10,0
8739.3,1,30.1,30.1,10,0
8753.2,1,30.2,30.2,10,0
8767.2,1,30.3,30.3,10,0
8781.2,1,30.4,30.4,10,0
8795.1,1,30.5,30.5,10,0
8808.6,1,30.6,30.6,10,0
8822.1,1,30.7,30.7,10,0
8835.5,1,30.8,30.8,10,0
8849,1,30.9,30.9,10,0
8862.4,1,31,31,10,0
8876.5,1,31.1,31.1,10,0
8890.6,1,31.2,31.2,10,0
8904.6,1,31.3,31.3,10,0
8918.7,1,31.4,31.4,10,0
8932.8,1,31.5,31.5,10,0
8947.7,1,31.6,31.6,10,0
8962.5,1,31.7,31.7,10,0
8977.4,1,31.8,31.8,10,0
8992.2,1,31.9,31.9,10,0
9007.1,1,32,32,10,0
9021.8,1,32.1,32.1,10,0
9036.6,1,32.2,32.2,10,0
9051.3,1,32.3,32.3,10,0
9066,1,32.4,32.4,10,0
9080.8,1,32.5,32.5,10,0
9095.2,1,32.6,32.6,10,0
9109.7,1,32.7,32.7,10,0
9124.2,1,32.8,32.8,10,0
9138.7,1,32.9,32.9,10,0
9153.2,1,33,33,10,0
9167.3,1,33.1,33.1,10,0
9181.5,1,33.2,33.2,10,0
9195.6,1,33.3,33.3,10,0
9209.7,1,33.4,33.4,10,0
9223.8,1,33.5,33.5,10,0
9237.4,1,33.6,33.6,10,0
9251.1,1,33.7,33.7,10,0
9264.7,1,33.8,33.8,10,0
9278.4,1,33.9,33.9,10,0
9292,1,34,34,10,0
9305.3,1,34.1,34.1,10,0
9318.6,1,34.2,34.2,10,0
9331.9,1,34.3,34.3,10,0
9345.2,1,34.4,34.4,10,0
9358.6,1,34.5,34.5,10,0
9371.5,1,34.6,34.6,10,0
9384.5,1,34.7,34.7,10,0
9397.5,1,34.8,34.8,10,0
9410.5,1,34.9,34.9,10,0
9423.5,1,35,35,10,0
9437.1,1,35.1,35.1,10,0
9450.6,1,35.2,35.2,10,0
9464.2,1,35.3,35.3,10,0
9477.8,1,35.4,35.4,10,0
9491.4,1,35.5,35.5,10,0
9505.3,1,35.6,35.6,10,0
9519.1,1,35.7,35.7,10,0
9533,1,35.8,35.8,10,0
9546.9,1,35.9,35.9,10,0
9560.8,1,36,36,10,0
9574.6,1,36.1,36.1,10,0
9588.3,1,36.2,36.2,10,0
9602.1,1,36.3,36.3,10,0
9615.9,1,36.4,36.4,10,0
9629.7,1,36.5,36.5,10,0
9642.8,1,36.6,36.6,10,0
9655.9,1,36.7,36.7,10,0
9669,1,36.8,36.8,10,0
9682.1,1,36.9,36.9,10,0
9695.2,1,37,37,10,0
9708.2,1,37.1,37.1,10,0
9721.2,1,37.2,37.2,10,0
9734.2,1,37.3,37.3,10,0
9747.2,1,37.4,37.4,10,0
9760.2,1,37.5,37.5,10,0
9773.3,1,37.6,37.6,10,0
9786.4,1,37.7,37.7,10,0
9799.5,1,37.8,37.8,10,0
9812.6,1,37.9,37.9,10,0
9825.7,1,38,38,10,0
9838.7,1,38.1,38.1,10,0
9851.7,1,38.2,38.2,10,0
9864.7,1,38.3,38.3,10,0
9877.8,1,38.4,38.4,10,0
9890.8,1,38.5,38.5,10,0
9903.7,1,38.6,38.6,10,0
9916.6,1,38.7,38.7,10,0
9929.6,1,38.8,38.8,10,0
9942.5,1,38.9,38.9,10,0
9955.4,1,39,39,10,0
9968.4,1,39.1,39.1,10,0
9981.5,1,39.2,39.2,10,0
9994.5,1,39.3,39.3,10,0
10007,1,39.4,39.4,10,0
10020,1,39.5,39.5,10,0
10033,1,39.6,39.6,10,0
10046,1,39.7,39.7,10,0
10059,1,39.8,39.8,10,0
10072,1,39.9,39.9,10,0
10085,1,40,40,10,0
10097,1,40.1,40.1,10,0
10110,1,40.2,40.2,10,0
10122,1,40.3,40.3,10,0
10134,1,40.4,40.4,10,0
10147,1,40.5,40.5,10,0
10159,1,40.6,40.6,10,0
10171,1,40.7,40.7,10,0
10184,1,40.8,40.8,10,0
10196,1,40.9,40.9,10,0
10208,1,41,41,10,0
10220,1,41.1,41.1,10,0
10233,1,41.2,41.2,10,0
10245,1,41.3,41.3,10,0
10257,1,41.4,41.4,10,0
10269,1,41.5,41.5,10,0
10282,1,41.6,41.6,10,0
10295,1,41.7,41.7,10,0
10307,1,41.8,41.8,10,0
10320,1,41.9,41.9,10,0
10333,1,42,42,10,0
10346,1,42.1,42.1,10,0
10359,1,42.2,42.2,10,0
10373,1,42.3,42.3,10,0
10386,1,42.4,42.4,10,0
10399,1,42.5,42.5,10,0
10412,1,42.6,42.6,10,0
10425,1,42.7,42.7,10,0
10438,1,42.8,42.8,10,0
10450,1,42.9,42.9,10,0
10463,1,43,43,10,0
10475,1,43.1,43.1,10,0
10488,1,43.2,43.2,10,0
10500,1,43.3,43.3,10,0
10513,1,43.4,43.4,10,0
10525,1,43.5,43.5,10,0
10538,1,43.6,43.6,10,0
10551,1,43.7,43.7,10,0
10564,1,43.8,43.8,10,0
10577,1,43.9,43.9,10,0
10590,1,44,44,10,0
10603,1,44.1,44.1,10,0
10617,1,44.2,44.2,10,0
10630,1,44.3,44.3,10,0
10643,1,44.4,44.4,10,0
10657,1,44.5,44.5,10,0
10670,1,44.6,44.6,10,0
10683,1,44.7,44.7,10,0
10696,1,44.8,44.8,10,0
10709,1,44.9,44.9,10,0
10722,1,45,45,10,0
10735,1,45.1,45.1,10,0
10748,1,45.2,45.2,10,0
10760,1,45.3,45.3,10,0
10773,1,45.4,45.4,10,0
10786,1,45.5,45.5,10,0
10798,1,45.6,45.6,10,0
10810,1,45.7,45.7,10,0
10822,1,45.8,45.8,10,0
10834,1,45.9,45.9,10,0
10846,1,46,46,10,0
10859,1,46.1,46.1,10,0
10872,1,46.2,46.2,10,0
10884,1,46.3,46.3,10,0
10897,1,46.4,46.4,10,0
10910,1,46.5,46.5,10,0
10923,1,46.6,46.6,10,0
10935,1,46.7,46.7,10,0
10948,1,46.8,46.8,10,0
10961,1,46.9,46.9,10,0
10973,1,47,47,10,0
10985,1,47.1,47.1,10,0
10998,1,47.2,47.2,10,0
11010,1,47.3,47.3,10,0
11022,1,47.4,47.4,10,0
11034,1,47.5,47.5,10,0
11047,1,47.6,47.6,10,0
11059,1,47.7,47.7,10,0
11072,1,47.8,47.8,10,0
11084,1,47.9,47.9,10,0
11097,1,48,48,10,0
11110,1,48.1,48.1,10,0
11123,1,48.2,48.2,10,0
11136,1,48.3,48.3,10,0
11148,1,48.4,48.4,10,0
11161,1,48.5,48.5,10,0
11174,1,48.6,48.6,10,0
11186,1,48.7,48.7,10,0
11199,1,48.8,48.8,10,0
11211,1,48.9,48.9,10,0
11223,1,49,49,10,0
11235,1,49.1,49.1,10,0
11247,1,49.2,49.2,10,0
11259,1,49.3,49.3,10,0
11271,1,49.4,49.4,10,0
11283,1,49.5,49.5,10,0
11296,1,49.6,49.6,10,0
11308,1,49.7,49.7,10,0
11321,1,49.8,49.8,10,0
11333,1,49.9,49.9,10,0
11346,1,50,50,10,0
11358,1,50.1,50.1,10,0
11371,1,50.2,50.2,10,0
11384,1,50.3,50.3,10,0
11397,1,50.4,50.4,10,0
11410,1,50.5,50.5,10,0
11422,1,50.6,50.6,10,0
11434,1,50.7,50.7,10,0
11446,1,50.8,50.8,10,0
11458,1,50.9,50.9,10,0
11470,1,51,51,10,0
11481,1,51.1,51.1,10,0
11493,1,51.2,51.2,10,0
11504,1,51.3,51.3,10,0
11515,1,51.4,51.4,10,0
11527,1,51.5,51.5,10,0
11538,1,51.6,51.6,10,0
11550,1,51.7,51.7,10,0
11562,1,51.8,51.8,10,0
11574,1,51.9,51.9,10,0
11585,1,52,52,10,0
11598,1,52.1,52.1,10,0
11610,1,52.2,52.2,10,0
11622,1,52.3,52.3,10,0
11634,1,52.4,52.4,10,0
11646,1,52.5,52.5,10,0
11658,1,52.6,52.6,10,0
11670,1,52.7,52.7,10,0
11682,1,52.8,52.8,10,0
11695,1,52.9,52.9,10,0
11707,1,53,53,10,0
11719,1,53.1,53.1,10,0
11731,1,53.2,53.2,10,0
11743,1,53.3,53.3,10,0
11756,1,53.4,53.4,10,0
11768,1,53.5,53.5,10,0
11780,1,53.6,53.6,10,0
11793,1,53.7,53.7,10,0
11806,1,53.8,53.8,10,0
11818,1,53.9,53.9,10,0
11831,1,54,54,10,0
11844,1,54.1,54.1,10,0
11857,1,54.2,54.2,10,0
11870,1,54.3,54.3,10,0
11883,1,54.4,54.4,10,0
11897,1,54.5,54.5,10,0
11909,1,54.6,54.6,10,0
11921,1,54.7,54.7,10,0
11934,1,54.8,54.8,10,0
11946,1,54.9,54.9,10,0
11958,1,55,55,10,0
11970,1,55.1,55.1,10,0
11982,1,55.2,55.2,10,0
11994,1,55.3,55.3,10,0
12006,1,55.4,55.4,10,0
12018,1,55.5,55.5,10,0
12030,1,55.6,55.6,10,0
12042,1,55.7,55.7,10,0
12054,1,55.8,55.8,10,0
12066,1,55.9,55.9,10,0
12078,1,56,56,10,0
12089,1,56.1,56.1,10,0
12101,1,56.2,56.2,10,0
12113,1,56.3,56.3,10,0
12124,1,56.4,56.4,10,0
12136,1,56.5,56.5,10,0
12147,1,56.6,56.6,10,0
12159,1,56.7,56.7,10,0
12170,1,56.8,56.8,10,0
12181,1,56.9,56.9,10,0
12192,1,57,57,10,0
12203,1,57.1,57.1,10,0
12213,1,57.2,57.2,10,0
12224,1,57.3,57.3,10,0
12235,1,57.4,57.4,10,0
12245,1,57.5,57.5,10,0
12256,1,57.6,57.6,10,0
12268,1,57.7,57.7,10,0
12279,1,57.8,57.8,10,0
12290,1,57.9,57.9,10,0
12301,1,58,58,10,0
12312,1,58.1,58.1,10,0
12324,1,58.2,58.2,10,0
12335,1,58.3,58.3,10,0
12346,1,58.4,58.4,10,0
12358,1,58.5,58.5,10,0
12369,1,58.6,58.6,10,0
12380,1,58.7,58.7,10,0
12391,1,58.8,58.8,10,0
12403,1,58.9,58.9,10,0
12414,1,59,59,10,0
12425,1,59.1,59.1,10,0
12437,1,59.2,59.2,10,0
12448,1,59.3,59.3,10,0
12459,1,59.4,59.4,10,0
12471,1,59.5,59.5,10,0
12482,1,59.6,59.6,10,0
12493,1,59.7,59.7,10,0
12505,1,59.8,59.8,10,0
12516,1,59.9,59.9,10,0
12528,1,60,60,10,0
12539,1,60.1,60.1,10,0
12551,1,60.2,60.2,10,0
12562,1,60.3,60.3,10,0
12574,1,60.4,60.4,10,0
12585,1,60.5,60.5,10,0
12596,1,60.6,60.6,10,0
12607,1,60.7,60.7,10,0
12619,1,60.8,60.8,10,0
12630,1,60.9,60.9,10,0
12641,1,61,61,10,0
12651,1,61.1,61.1,10,0
12662,1,61.2,61.2,10,0
12673,1,61.3,61.3,10,0
12684,1,61.4,61.4,10,0
12694,1,61.5,61.5,10,0
12705,1,61.6,61.6,10,0
12716,1,61.7,61.7,10,0
12727,1,61.8,61.8,10,0
12738,1,61.9,61.9,10,0
12748,1,62,62,10,0
12759,1,62.1,62.1,10,0
12770,1,62.2,62.2,10,0
12781,1,62.3,62.3,10,0
12792,1,62.4,62.4,10,0
12803,1,62.5,62.5,10,0
12814,1,62.6,62.6,10,0
12825,1,62.7,62.7,10,0
12836,1,62.8,62.8,10,0
12847,1,62.9,62.9,10,0
12858,1,63,63,10,0
12870,1,63.1,63.1,10,0
12881,1,63.2,63.2,10,0
12892,1,63.3,63.3,10,0
12904,1,63.4,63.4,10,0
12915,1,63.5,63.5,10,0
12926,1,63.6,63.6,10,0
12937,1,63.7,63.7,10,0
12948,1,63.8,63.8,10,0
12959,1,63.9,63.9,10,0
12970,1,64,64,10,0
12981,1,64.1,64.1,10,0
12992,1,64.2,64.2,10,0
13002,1,64.3,64.3,10,0
13013,1,64.4,64.4,10,0
13024,1,64.5,64.5,10,0
13034,1,64.6,64.6,10,0
13045,1,64.7,64.7,10,0
13056,1,64.8,64.8,10,0
13066,1,64.9,64.9,10,0
13077,1,65,65,10,0
13087,1,65.1,65.1,10,0
13097,1,65.2,65.2,10,0
13107,1,65.3,65.3,10,0
13117,1,65.4,65.4,10,0
13127,1,65.5,65.5,10,0
13137,1,65.6,65.6,10,0
13147,1,65.7,65.7,10,0
13157,1,65.8,65.8,10,0
13167,1,65.9,65.9,10,0
13177,1,66,66,10,0
13187,1,66.1,66.1,10,0
13196,1,66.2,66.2,10,0
13206,1,66.3,66.3,10,0
13216,1,66.4,66.4,10,0
13225,1,66.5,66.5,10,0
13235,1,66.6,66.6,10,0
13245,1,66.7,66.7,10,0
13255,1,66.8,66.8,10,0
13265,1,66.9,66.9,10,0
13275,1,67,67,10,0
13285,1,67.1,67.1,10,0
13295,1,67.2,67.2,10,0
13305,1,67.3,67.3,10,0
13315,1,67.4,67.4,10,0
13325,1,67.5,67.5,10,0
13335,1,67.6,67.6,10,0
13346,1,67.7,67.7,10,0
13356,1,67.8,67.8,10,0
13367,1,67.9,67.9,10,0
13377,1,68,68,10,0
13387,1,68.1,68.1,10,0
13398,1,68.2,68.2,10,0
13408,1,68.3,68.3,10,0
13419,1,68.4,68.4,10,0
13429,1,68.5,68.5,10,0
13439,1,68.6,68.6,10,0
13448,1,68.7,68.7,10,0
13457,1,68.8,68.8,10,0
13467,1,68.9,68.9,10,0
13476,1,69,69,10,0
13484,1,69.1,69.1,10,0
13493,1,69.2,69.2,10,0
13502,1,69.3,69.3,10,0
13510,1,69.4,69.4,10,0
13519,1,69.5,69.5,10,0
13528,1,69.6,69.6,10,0
13536,1,69.7,69.7,10,0
13545,1,69.8,69.8,10,0
13554,1,69.9,69.9,10,0
13563,1,70,70,10,0
13573,1,70.1,70.1,10,0
13583,1,70.2,70.2,10,0
13593,1,70.3,70.3,10,0
13603,1,70.4,70.4,10,0
13612,1,70.5,70.5,10,0
13622,1,70.6,70.6,10,0
13632,1,70.7,70.7,10,0
13641,1,70.8,70.8,10,0
13651,1,70.9,70.9,10,0
13660,1,71,71,10,0
13670,1,71.1,71.1,10,0
13679,1,71.2,71.2,10,0
13688,1,71.3,71.3,10,0
13698,1,71.4,71.4,10,0
13707,1,71.5,71.5,10,0
13716,1,71.6,71.6,10,0
13725,1,71.7,71.7,10,0
13734,1,71.8,71.8,10,0
13743,1,71.9,71.9,10,0
13753,1,72,72,10,0
13761,1,72.1,72.1,10,0
13770,1,72.2,72.2,10,0
13779,1,72.3,72.3,10,0
13787,1,72.4,72.4,10,0
13796,1,72.5,72.5,10,0
13804,1,72.6,72.6,10,0
13812,1,72.7,72.7,10,0
13820,1,72.8,72.8,10,0
13828,1,72.9,72.9,10,0
13836,1,73,73,10,0
13843,1,73.1,73.1,10,0
13851,1,73.2,73.2,10,0
13859,1,73.3,73.3,10,0
13866,1,73.4,73.4,10,0
13874,1,73.5,73.5,10,0
13882,1,73.6,73.6,10,0
13890,1,73.7,73.7,10,0
13898,1,73.8,73.8,10,0
13907,1,73.9,73.9,10,0
13915,1,74,74,10,0
13924,1,74.1,74.1,10,0
13932,1,74.2,74.2,10,0
13941,1,74.3,74.3,10,0
13950,1,74.4,74.4,10,0
13958,1,74.5,74.5,10,0
13967,1,74.6,74.6,10,0
13975,1,74.7,74.7,10,0
13983,1,74.8,74.8,10,0
13992,1,74.9,74.9,10,0
14000,1,75,75,10,0
14007,1,75.1,75.1,10,0
14015,1,75.2,75.2,10,0
14023,1,75.3,75.3,10,0
14030,1,75.4,75.4,10,0
14038,1,75.5,75.5,10,0
14046,1,75.6,75.6,10,0
14053,1,75.7,75.7,10,0
14061,1,75.8,75.8,10,0
14069,1,75.9,75.9,10,0
14076,1,76,76,10,0
14085,1,76.1,76.1,10,0
14093,1,76.2,76.2,10,0
14101,1,76.3,76.3,10,0
14110,1,76.4,76.4,10,0
14118,1,76.5,76.5,10,0
14126,1,76.6,76.6,10,0
14134,1,76.7,76.7,10,0
14142,1,76.8,76.8,10,0
14150,1,76.9,76.9,10,0
14158,1,77,77,10,0
14166,1,77.1,77.1,10,0
14173,1,77.2,77.2,10,0
14181,1,77.3,77.3,10,0
14188,1,77.4,77.4,10,0
14196,1,77.5,77.5,10,0
14204,1,77.6,77.6,10,0
14211,1,77.7,77.7,10,0
14219,1,77.8,77.8,10,0
14227,1,77.9,77.9,10,0
14235,1,78,78,10,0
14243,1,78.1,78.1,10,0
14251,1,78.2,78.2,10,0
14260,1,78.3,78.3,10,0
14268,1,78.4,78.4,10,0
14276,1,78.5,78.5,10,0
14284,1,78.6,78.6,10,0
14292,1,78.7,78.7,10,0
14300,1,78.8,78.8,10,0
14308,1,78.9,78.9,10,0
14316,1,79,79,10,0
14323,1,79.1,79.1,10,0
14331,1,79.2,79.2,10,0
14338,1,79.3,79.3,10,0
14346,1,79.4,79.4,10,0
14353,1,79.5,79.5,10,0
